views,add_to_cart,searches,clicks,discount_percent,recency_days,redeemed
2.0,0.0,0.0,4.0,5.0,18.0,0
40.0,0.0,0.0,41.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
6.0,0.0,0.0,6.0,5.0,19.0,0
8.0,0.0,0.0,8.0,5.0,19.0,0
28.0,0.0,0.0,30.0,5.0,18.0,0
1.0,0.0,1.0,2.0,5.0,18.0,0
7.0,0.0,0.0,7.0,5.0,18.0,0
6.0,0.0,0.0,6.0,5.0,18.0,0
6.0,0.0,0.0,6.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
30.0,0.0,0.0,30.0,5.0,18.0,0
19.0,0.0,0.0,19.0,5.0,18.0,0
21.0,0.0,0.0,23.0,5.0,19.0,0
34.0,1.1400762195,3.0,43.0,5.0,18.0,0
16.0,0.0,2.0,20.0,5.0,19.0,0
3.0,0.0,0.0,3.0,5.0,19.0,0
5.0,0.0,1.0,12.0,5.0,18.0,0
20.0,0.0,0.0,23.0,5.0,18.0,0
3.0,0.0,0.0,3.0,5.0,18.0,0
22.0,0.0,0.0,24.0,5.0,18.0,0
9.0,0.0,0.0,9.0,5.0,18.0,0
61.0,0.0,0.0,73.0,5.0,18.0,0
11.0,0.0,0.0,11.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
11.0,0.0,1.0,12.0,5.0,18.0,0
46.0,0.0,0.0,50.0,5.0,18.0,0
33.0,0.0,0.0,37.0,5.0,19.0,0
7.0,0.0,0.0,7.0,5.0,18.0,0
44.0,0.0,0.0,44.0,5.0,18.0,0
37.0,0.0,0.0,44.0,5.0,18.0,0
11.0,0.0,0.0,14.0,5.0,18.0,0
3.0,0.0,0.0,3.0,5.0,18.0,0
1.0,0.0,2.0,3.0,5.0,18.0,0
80.0,0.0,0.0,80.0,5.0,18.0,0
40.0,0.0,0.0,41.0,5.0,19.0,0
5.0,0.0,0.0,5.0,5.0,19.0,0
17.0,0.0,0.0,18.0,5.0,18.0,0
3.0,0.0,0.0,3.0,5.0,18.0,0
13.0,0.0,0.0,13.0,5.0,19.0,0
2.0,0.0,0.0,2.0,5.0,19.0,0
7.0,0.0,0.0,7.0,5.0,18.0,0
7.0,0.0,0.0,7.0,5.0,18.0,0
12.0,0.0,0.0,12.0,5.0,19.0,0
32.0,0.0,3.0,40.0,5.0,18.0,0
96.0,0.17705729165,0.0,108.0,5.0,19.0,0
5.0,0.0,0.0,5.0,5.0,18.0,0
2.0,0.0,0.0,2.0,5.0,19.0,0
27.0,0.0,0.0,30.0,5.0,19.0,0
13.0,0.0,0.0,19.0,5.0,18.0,0
5.0,0.0,0.0,5.0,5.0,18.0,0
25.0,0.0,1.0,26.0,5.0,19.0,0
37.0,0.0,0.0,38.0,5.0,18.0,0
7.0,0.0,0.0,7.0,5.0,18.0,0
21.0,0.0,0.0,25.0,5.0,18.0,0
2.0,0.0,0.0,2.0,5.0,18.0,0
13.0,0.0,0.0,17.0,5.0,18.0,0
51.0,0.46473878204999997,1.0,52.0,5.0,18.0,1
35.0,0.0,0.0,35.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
17.0,0.0,0.0,17.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
21.0,0.0,0.0,21.0,5.0,18.0,0
3.0,0.0,0.0,8.0,5.0,18.0,0
34.0,0.0,0.0,35.0,5.0,18.0,0
17.0,0.0,2.0,28.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
30.0,0.0,0.0,30.0,5.0,18.0,0
11.0,0.0,0.0,11.0,5.0,18.0,0
12.0,0.0,0.0,13.0,5.0,18.0,0
62.0,0.0,0.0,68.0,5.0,19.0,0
83.0,0.34356544915,0.0,89.0,5.0,18.0,1
13.0,0.0,0.0,16.0,5.0,18.0,0
10.0,1.7996307689999997,1.0,14.0,5.0,19.0,1
12.0,0.0,0.0,12.0,5.0,18.0,0
4.0,0.0,0.0,4.0,5.0,18.0,0
37.0,0.0,0.0,40.0,5.0,19.0,0
2.0,0.0,0.0,3.0,5.0,18.0,0
3.0,0.0,0.0,3.0,5.0,19.0,0
7.0,2.6567142855,0.0,8.0,5.0,18.0,1
41.0,0.4416912963,12.0,59.0,5.0,19.0,1
173.0,0.0,6.0,195.0,5.0,18.0,0
48.0,0.530044584,2.0,56.0,5.0,18.0,1
39.0,0.27569880950000003,0.0,43.0,5.0,18.0,0
17.0,1.372569093,0.0,20.0,5.0,19.0,1
11.0,0.0,0.0,11.0,5.0,18.0,0
10.0,0.0,0.0,18.0,5.0,18.0,0
27.0,0.0,0.0,28.0,5.0,18.0,0
18.0,0.0,3.0,29.0,5.0,18.0,0
88.0,0.0,1.0,102.0,5.0,18.0,0
31.0,0.0,0.0,35.0,5.0,18.0,0
24.0,0.8921153495,0.0,27.0,5.0,18.0,1
16.0,0.0,0.0,16.0,5.0,18.0,0
6.0,0.0,0.0,6.0,5.0,18.0,0
5.0,0.0,3.0,9.0,5.0,18.0,0
16.0,0.0,0.0,18.0,5.0,19.0,0
3.0,0.0,0.0,3.0,5.0,18.0,0
16.0,0.0,0.0,17.0,5.0,18.0,0
17.0,0.0,1.0,18.0,5.0,18.0,0
58.0,0.0,0.0,58.0,5.0,18.0,0
48.0,0.835767244,2.0,53.0,5.0,18.0,0
14.0,0.0,0.0,14.0,5.0,18.0,0
40.0,0.0,0.0,44.0,5.0,18.0,0
37.0,0.10943592595,0.0,37.0,5.0,19.0,1
7.0,0.0,0.0,7.0,5.0,18.0,0
23.0,0.0,5.0,36.0,5.0,18.0,0
4.0,0.0,0.0,4.0,5.0,18.0,0
27.0,2.8864680199999997,0.0,27.0,5.0,18.0,1
1.0,0.0,0.0,1.0,5.0,18.0,0
3.0,0.0,0.0,5.0,5.0,18.0,0
22.0,0.0,0.0,25.0,5.0,19.0,0
31.0,0.10402667750000001,2.0,50.0,5.0,18.0,1
6.0,0.0,0.0,9.0,5.0,18.0,0
18.0,0.0,0.0,18.0,5.0,18.0,0
19.0,0.0,0.0,27.0,5.0,18.0,0
15.0,0.0,0.0,15.0,5.0,18.0,0
3.0,0.0,0.0,5.0,5.0,18.0,0
45.0,2.271583565,0.0,45.0,5.0,19.0,1
12.0,0.0,1.0,16.0,5.0,18.0,0
81.0,0.0,0.0,83.0,5.0,18.0,0
2.0,0.0,0.0,2.0,5.0,19.0,0
2.0,0.0,0.0,2.0,5.0,18.0,0
21.0,0.5396475350000001,0.0,23.0,5.0,18.0,1
54.0,0.0,0.0,54.0,5.0,19.0,0
37.0,0.0,1.0,43.0,5.0,18.0,0
19.0,0.0,0.0,25.0,5.0,18.0,0
10.0,0.0,0.0,10.0,5.0,18.0,0
10.0,0.0,2.0,14.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
2.0,0.0,0.0,2.0,5.0,18.0,0
9.0,0.0,0.0,9.0,5.0,19.0,0
15.0,0.0,0.0,17.0,5.0,18.0,0
8.0,0.0,0.0,12.0,5.0,19.0,0
2.0,0.0,0.0,2.0,5.0,18.0,0
12.0,0.0,0.0,12.0,5.0,19.0,0
31.0,0.42413636365,2.0,38.0,5.0,18.0,1
17.0,0.0,0.0,17.0,5.0,18.0,0
19.0,0.0,0.0,21.0,5.0,18.0,0
8.0,0.0,0.0,11.0,5.0,19.0,0
21.0,0.0,0.0,23.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
2.0,0.0,0.0,2.0,5.0,18.0,0
20.0,0.0,0.0,23.0,5.0,18.0,0
19.0,0.0,0.0,19.0,5.0,19.0,0
13.0,0.0,0.0,18.0,5.0,18.0,0
20.0,0.929238095,0.0,22.0,5.0,18.0,0
13.0,0.0,0.0,15.0,5.0,18.0,0
14.0,0.0,0.0,15.0,5.0,19.0,0
15.0,0.0,0.0,16.0,5.0,19.0,0
17.0,0.0,0.0,17.0,5.0,18.0,0
8.0,0.0,0.0,8.0,5.0,18.0,0
7.0,0.0,0.0,13.0,5.0,18.0,0
57.0,0.15389180330000002,1.0,60.0,5.0,19.0,1
58.0,0.0,0.0,61.0,5.0,18.0,0
6.0,0.0,0.0,6.0,5.0,18.0,0
12.0,0.0,0.0,12.0,5.0,19.0,0
12.0,0.0,0.0,12.0,5.0,18.0,0
2.0,0.0,0.0,2.0,5.0,19.0,0
5.0,0.0,0.0,5.0,5.0,18.0,0
46.0,0.0,4.0,50.0,5.0,18.0,0
4.0,0.0,0.0,4.0,5.0,18.0,0
27.0,0.0,0.0,27.0,5.0,18.0,0
27.0,0.0,0.0,35.0,5.0,19.0,0
23.0,0.0,0.0,25.0,5.0,18.0,0
24.0,0.32413991345,4.0,29.0,5.0,18.0,1
56.0,3.4715215975,0.0,61.0,5.0,19.0,1
111.0,0.32225257495,3.0,121.0,5.0,19.0,0
45.0,1.048572,1.0,49.0,5.0,19.0,1
44.0,0.0,2.0,54.0,5.0,18.0,0
8.0,0.0,0.0,8.0,5.0,19.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
20.0,0.0,0.0,25.0,5.0,18.0,0
28.0,0.9857344619999999,0.0,34.0,5.0,18.0,1
6.0,0.0,0.0,6.0,5.0,18.0,0
64.0,0.23210000000000003,4.0,87.0,5.0,18.0,1
10.0,0.0,0.0,10.0,5.0,18.0,0
9.0,0.0,0.0,13.0,5.0,19.0,0
26.0,0.0,1.0,34.0,5.0,18.0,0
10.0,0.0,0.0,15.0,5.0,18.0,0
7.0,0.0,0.0,7.0,5.0,18.0,0
43.0,0.0,0.0,44.0,5.0,18.0,0
10.0,0.0,0.0,10.0,5.0,18.0,0
6.0,0.0,1.0,7.0,5.0,18.0,0
7.0,0.0,0.0,7.0,5.0,18.0,0
3.0,0.0,0.0,3.0,5.0,18.0,0
21.0,0.0,0.0,21.0,5.0,18.0,0
14.0,0.0,0.0,16.0,5.0,18.0,0
38.0,0.0,1.0,42.0,5.0,18.0,0
4.0,0.0,0.0,4.0,5.0,18.0,0
2.0,0.0,0.0,3.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
7.0,0.0,0.0,7.0,5.0,18.0,0
69.0,0.2247370614,4.0,77.0,5.0,19.0,1
8.0,0.0,0.0,8.0,5.0,19.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
20.0,0.0,0.0,20.0,5.0,18.0,0
15.0,0.0,0.0,16.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
6.0,0.0,0.0,6.0,5.0,19.0,0
15.0,0.0,0.0,15.0,5.0,18.0,0
21.0,0.0,2.0,25.0,5.0,19.0,0
20.0,0.0,0.0,20.0,5.0,18.0,0
14.0,0.0,0.0,14.0,5.0,19.0,0
7.0,0.0,0.0,9.0,5.0,18.0,0
31.0,0.0,0.0,34.0,5.0,19.0,0
82.0,0.2333539634,1.0,83.0,5.0,18.0,1
3.0,0.0,0.0,3.0,5.0,18.0,0
52.0,0.3941188629,0.0,53.0,5.0,18.0,0
13.0,0.0,0.0,15.0,5.0,18.0,0
48.0,0.0,0.0,50.0,5.0,19.0,0
59.0,0.11734002130000001,6.0,70.0,5.0,18.0,0
38.0,0.0,0.0,38.0,5.0,19.0,0
41.0,0.0,0.0,42.0,5.0,18.0,0
3.0,0.0,0.0,3.0,5.0,18.0,0
20.0,0.0,0.0,20.0,5.0,18.0,0
9.0,0.0,0.0,9.0,5.0,18.0,0
29.0,0.0,1.0,33.0,5.0,18.0,0
3.0,0.0,1.0,7.0,5.0,18.0,0
7.0,0.0,0.0,8.0,5.0,18.0,0
13.0,0.0,0.0,13.0,5.0,18.0,0
50.0,0.1804699257,0.0,50.0,5.0,19.0,1
37.0,0.0,0.0,40.0,5.0,18.0,0
28.0,2.605409091,0.0,34.0,5.0,18.0,1
14.0,0.0,0.0,21.0,5.0,19.0,0
13.0,0.0,0.0,14.0,5.0,19.0,0
15.0,0.0,0.0,20.0,5.0,18.0,0
17.0,1.6322605265,2.0,21.0,5.0,18.0,0
7.0,0.0,0.0,7.0,5.0,18.0,0
14.0,1.56547182,0.0,14.0,5.0,18.0,1
16.0,0.0,0.0,16.0,5.0,18.0,0
49.0,2.168081845,3.0,58.0,5.0,18.0,1
26.0,0.0,0.0,28.0,5.0,18.0,0
16.0,0.0,0.0,16.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
11.0,0.0,0.0,11.0,5.0,18.0,0
4.0,0.0,0.0,4.0,5.0,19.0,0
16.0,0.0,0.0,16.0,5.0,18.0,0
21.0,0.0,0.0,21.0,5.0,18.0,0
17.0,0.0,0.0,19.0,5.0,18.0,0
109.0,0.12633084325,3.0,127.0,5.0,18.0,0
51.0,0.0,0.0,53.0,5.0,19.0,0
11.0,0.0,0.0,11.0,5.0,19.0,0
83.0,0.10431092465,2.0,91.0,5.0,18.0,1
24.0,0.0,0.0,31.0,5.0,19.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
19.0,0.0,0.0,21.0,5.0,18.0,0
11.0,0.0,2.0,13.0,5.0,18.0,0
71.0,0.43000215475000003,3.0,85.0,5.0,19.0,0
29.0,0.0,0.0,29.0,5.0,19.0,0
23.0,0.457504,0.0,26.0,5.0,18.0,1
9.0,0.0,0.0,9.0,5.0,18.0,0
7.0,0.0,0.0,7.0,5.0,19.0,0
28.0,0.0,0.0,32.0,5.0,18.0,0
17.0,0.7832225855,1.0,22.0,5.0,18.0,1
12.0,0.0,1.0,13.0,5.0,18.0,0
8.0,0.0,0.0,8.0,5.0,18.0,0
6.0,0.0,0.0,6.0,5.0,18.0,0
16.0,0.0,0.0,18.0,5.0,19.0,0
35.0,0.0,0.0,44.0,5.0,19.0,0
3.0,0.0,0.0,3.0,5.0,18.0,0
13.0,0.0,0.0,13.0,5.0,18.0,0
13.0,0.0,0.0,13.0,5.0,18.0,0
22.0,0.0,1.0,27.0,5.0,19.0,0
6.0,0.0,0.0,9.0,5.0,18.0,0
16.0,0.0,0.0,18.0,5.0,18.0,0
17.0,0.0,0.0,18.0,5.0,19.0,0
62.0,0.39455855030000003,1.0,72.0,5.0,18.0,0
12.0,0.0,0.0,12.0,5.0,18.0,0
3.0,0.0,0.0,3.0,5.0,18.0,0
287.0,0.05440791155,7.0,304.0,5.0,18.0,0
6.0,0.0,0.0,6.0,5.0,18.0,0
6.0,0.0,0.0,8.0,5.0,18.0,0
53.0,2.230599926,2.0,58.0,5.0,19.0,1
5.0,0.0,0.0,5.0,5.0,18.0,0
2.0,0.0,0.0,2.0,5.0,18.0,0
3.0,0.0,0.0,3.0,5.0,18.0,0
15.0,2.7427715,1.0,17.0,5.0,18.0,0
8.0,0.0,0.0,8.0,5.0,18.0,0
6.0,0.0,0.0,8.0,5.0,19.0,0
41.0,0.0,0.0,44.0,5.0,18.0,0
42.0,0.650091981,6.0,55.0,5.0,19.0,1
8.0,0.0,0.0,8.0,5.0,19.0,0
6.0,0.0,0.0,6.0,5.0,19.0,0
22.0,1.1931796430000001,0.0,22.0,5.0,18.0,1
4.0,0.0,0.0,4.0,5.0,18.0,0
18.0,0.0,0.0,24.0,5.0,18.0,0
4.0,0.0,0.0,7.0,5.0,19.0,0
5.0,0.0,0.0,7.0,5.0,18.0,0
22.0,0.0,2.0,24.0,5.0,18.0,0
3.0,0.0,0.0,3.0,5.0,18.0,0
5.0,0.0,0.0,6.0,5.0,18.0,0
10.0,0.0,0.0,10.0,5.0,18.0,0
3.0,0.0,0.0,3.0,5.0,18.0,0
7.0,0.0,0.0,7.0,5.0,18.0,0
5.0,0.0,0.0,5.0,5.0,18.0,0
51.0,0.0,0.0,51.0,5.0,18.0,0
30.0,0.0,1.0,33.0,5.0,18.0,0
13.0,0.0,0.0,13.0,5.0,18.0,0
66.0,1.4729075745,1.0,72.0,5.0,19.0,0
11.0,0.0,0.0,12.0,5.0,19.0,0
36.0,0.0,1.0,41.0,5.0,18.0,0
4.0,0.0,0.0,4.0,5.0,18.0,0
4.0,0.0,0.0,4.0,5.0,18.0,0
12.0,0.0,0.0,17.0,5.0,19.0,0
36.0,0.0,0.0,39.0,5.0,19.0,0
8.0,0.0,0.0,15.0,5.0,19.0,0
15.0,0.0,0.0,17.0,5.0,19.0,0
35.0,0.15743076925,0.0,40.0,5.0,18.0,1
27.0,0.0,0.0,30.0,5.0,19.0,0
3.0,0.0,0.0,3.0,5.0,18.0,0
19.0,0.0,0.0,22.0,5.0,19.0,0
6.0,0.0,0.0,6.0,5.0,18.0,0
63.0,0.0,0.0,68.0,5.0,19.0,0
32.0,0.0,0.0,32.0,5.0,18.0,0
26.0,0.0,2.0,36.0,5.0,18.0,0
27.0,0.1845672414,1.0,32.0,5.0,18.0,1
17.0,0.0,0.0,21.0,5.0,18.0,0
7.0,0.0,0.0,7.0,5.0,19.0,0
35.0,0.7664550795,5.0,49.0,5.0,18.0,0
12.0,0.0,0.0,16.0,5.0,18.0,0
15.0,0.0,1.0,16.0,5.0,18.0,0
17.0,0.0,0.0,24.0,5.0,18.0,0
2.0,0.0,0.0,2.0,5.0,19.0,0
52.0,0.555382525,4.0,64.0,5.0,18.0,1
42.0,0.0,0.0,49.0,5.0,18.0,0
35.0,0.0,4.0,44.0,5.0,18.0,0
3.0,0.0,0.0,3.0,5.0,18.0,0
27.0,0.42489677419999994,0.0,31.0,5.0,19.0,0
8.0,1.2593999999999999,0.0,8.0,5.0,18.0,1
31.0,0.0,0.0,33.0,5.0,19.0,0
13.0,0.0,0.0,13.0,5.0,18.0,0
21.0,0.0,0.0,21.0,5.0,18.0,0
6.0,0.0,0.0,7.0,5.0,18.0,0
21.0,3.7533907859999998,0.0,27.0,5.0,19.0,1
3.0,0.0,0.0,3.0,5.0,18.0,0
3.0,0.0,0.0,3.0,5.0,18.0,0
84.0,0.0,1.0,90.0,5.0,19.0,0
12.0,0.0,0.0,12.0,5.0,18.0,0
78.0,0.0,0.0,78.0,5.0,18.0,0
7.0,0.0,0.0,10.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,19.0,0
36.0,0.0,0.0,41.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
24.0,0.0,0.0,32.0,5.0,19.0,0
35.0,0.0,0.0,38.0,5.0,19.0,0
6.0,0.0,0.0,6.0,5.0,18.0,0
31.0,0.4354162162,2.0,34.0,5.0,19.0,0
41.0,1.0611933675,3.0,53.0,5.0,18.0,0
10.0,0.8769,0.0,10.0,5.0,19.0,1
22.0,0.0,0.0,22.0,5.0,18.0,0
7.0,0.0,0.0,7.0,5.0,18.0,0
1.0,0.0,0.0,2.0,5.0,18.0,0
40.0,0.0,0.0,49.0,5.0,18.0,0
5.0,0.0,0.0,6.0,5.0,19.0,0
137.0,0.49650935025000004,0.0,146.0,5.0,18.0,0
3.0,0.0,0.0,6.0,5.0,18.0,0
18.0,0.0,0.0,20.0,5.0,18.0,0
5.0,0.0,0.0,8.0,5.0,19.0,0
5.0,0.0,0.0,5.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
24.0,0.0,0.0,24.0,5.0,18.0,0
47.0,0.0,1.0,49.0,5.0,18.0,0
27.0,0.0,0.0,27.0,5.0,18.0,0
9.0,0.0,0.0,9.0,5.0,18.0,0
38.0,0.41120842714999994,5.0,48.0,5.0,19.0,0
12.0,0.0,0.0,12.0,5.0,18.0,0
5.0,1.5594,0.0,6.0,5.0,19.0,1
1.0,0.0,0.0,1.0,5.0,18.0,0
16.0,0.0,0.0,19.0,5.0,18.0,0
11.0,0.0,0.0,11.0,5.0,18.0,0
15.0,0.0,0.0,15.0,5.0,18.0,0
9.0,2.1898586819999997,0.0,9.0,5.0,18.0,0
25.0,0.0,0.0,25.0,5.0,18.0,0
10.0,3.1794000000000002,0.0,10.0,5.0,19.0,1
4.0,0.0,2.0,9.0,5.0,18.0,0
43.0,0.165554,5.0,51.0,5.0,19.0,1
57.0,0.164934,6.0,74.0,5.0,18.0,0
2.0,0.0,0.0,2.0,5.0,19.0,0
3.0,0.0,0.0,3.0,5.0,19.0,0
4.0,0.0,3.0,11.0,5.0,18.0,0
1.0,0.0,0.0,5.0,5.0,18.0,0
9.0,0.0,0.0,9.0,5.0,19.0,0
66.0,0.0,0.0,70.0,5.0,18.0,0
9.0,0.0,0.0,9.0,5.0,18.0,0
13.0,0.0,0.0,13.0,5.0,19.0,0
13.0,0.0,0.0,14.0,5.0,19.0,0
53.0,0.0,0.0,65.0,5.0,18.0,0
6.0,0.0,0.0,6.0,5.0,19.0,0
6.0,0.0,2.0,18.0,5.0,18.0,0
20.0,0.0,1.0,25.0,5.0,18.0,0
30.0,0.0,0.0,30.0,5.0,18.0,0
20.0,0.0,2.0,26.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
18.0,0.0,3.0,23.0,5.0,19.0,0
113.0,0.0,0.0,119.0,5.0,18.0,0
29.0,0.0,4.0,39.0,5.0,18.0,0
8.0,0.0,0.0,8.0,5.0,18.0,0
2.0,0.0,0.0,2.0,5.0,18.0,0
16.0,0.0,0.0,16.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
8.0,0.0,0.0,8.0,5.0,18.0,0
30.0,0.11521612905,2.0,36.0,5.0,18.0,0
49.0,0.0,0.0,62.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
12.0,0.0,0.0,15.0,5.0,18.0,0
6.0,0.0,0.0,6.0,5.0,19.0,0
5.0,0.0,0.0,5.0,5.0,18.0,0
7.0,0.0,4.0,11.0,5.0,18.0,0
34.0,0.0,0.0,34.0,5.0,18.0,0
22.0,1.6766637889999998,0.0,26.0,5.0,18.0,1
19.0,0.0,1.0,24.0,5.0,18.0,0
7.0,0.0,0.0,12.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,19.0,0
20.0,0.0,0.0,20.0,5.0,18.0,0
39.0,1.0058756445,0.0,50.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,19.0,0
8.0,0.0,0.0,11.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
43.0,0.1457755814,0.0,46.0,5.0,18.0,0
4.0,0.0,0.0,9.0,5.0,19.0,0
42.0,0.0,0.0,42.0,5.0,18.0,0
2.0,0.0,0.0,2.0,5.0,18.0,0
89.0,0.0,0.0,97.0,5.0,18.0,0
5.0,0.0,0.0,5.0,5.0,18.0,0
13.0,1.7918546549999999,0.0,13.0,5.0,18.0,1
17.0,3.108443182,3.0,25.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
4.0,0.0,0.0,4.0,5.0,19.0,0
11.0,0.0,0.0,14.0,5.0,18.0,0
2.0,0.0,0.0,2.0,5.0,18.0,0
6.0,0.0,0.0,6.0,5.0,19.0,0
9.0,0.0,0.0,11.0,5.0,18.0,0
10.0,0.0,0.0,13.0,5.0,19.0,0
17.0,0.0,0.0,19.0,5.0,18.0,0
16.0,0.0,0.0,16.0,5.0,18.0,0
68.0,0.20476444594999998,0.0,69.0,5.0,18.0,0
55.0,0.0,2.0,71.0,5.0,18.0,0
25.0,0.0,0.0,25.0,5.0,19.0,0
33.0,0.0,0.0,33.0,5.0,19.0,0
19.0,0.0,0.0,19.0,5.0,18.0,0
3.0,0.0,0.0,8.0,5.0,18.0,0
9.0,0.0,0.0,13.0,5.0,18.0,0
15.0,0.0,0.0,19.0,5.0,18.0,0
9.0,0.0,0.0,9.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
3.0,0.0,0.0,7.0,5.0,18.0,0
4.0,0.0,0.0,4.0,5.0,19.0,0
14.0,0.0,0.0,14.0,5.0,18.0,0
7.0,0.0,0.0,7.0,5.0,18.0,0
90.0,0.6732031540000001,2.0,103.0,5.0,18.0,1
12.0,0.0,0.0,12.0,5.0,18.0,0
12.0,0.0,0.0,14.0,5.0,18.0,0
17.0,0.0,0.0,17.0,5.0,18.0,0
27.0,1.419667746,0.0,28.0,5.0,18.0,1
5.0,0.0,0.0,6.0,5.0,19.0,0
7.0,0.0,0.0,7.0,5.0,18.0,0
5.0,0.0,0.0,10.0,5.0,19.0,0
6.0,0.0,0.0,7.0,5.0,19.0,0
6.0,0.0,0.0,6.0,5.0,18.0,0
15.0,0.0,0.0,17.0,5.0,18.0,0
11.0,0.0,0.0,12.0,5.0,19.0,0
8.0,0.0,0.0,13.0,5.0,19.0,0
8.0,0.0,0.0,8.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,19.0,0
19.0,0.0,0.0,19.0,5.0,18.0,0
39.0,0.0,0.0,40.0,5.0,18.0,0
61.0,0.0,1.0,72.0,5.0,18.0,0
9.0,0.0,0.0,9.0,5.0,18.0,0
8.0,0.0,0.0,8.0,5.0,18.0,0
15.0,0.0,0.0,15.0,5.0,18.0,0
32.0,0.0,0.0,32.0,5.0,18.0,0
23.0,0.0,0.0,27.0,5.0,18.0,0
14.0,0.0,0.0,16.0,5.0,19.0,0
14.0,0.0,0.0,18.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
15.0,0.0,0.0,15.0,5.0,18.0,0
3.0,0.0,0.0,3.0,5.0,19.0,0
22.0,0.0,0.0,22.0,5.0,18.0,0
3.0,0.0,0.0,3.0,5.0,18.0,0
23.0,0.0,0.0,27.0,5.0,19.0,0
2.0,0.0,0.0,2.0,5.0,19.0,0
11.0,0.0,0.0,13.0,5.0,18.0,0
2.0,0.0,0.0,2.0,5.0,18.0,0
3.0,0.0,0.0,3.0,5.0,18.0,0
7.0,0.0,0.0,7.0,5.0,18.0,0
18.0,0.0,0.0,20.0,5.0,19.0,0
11.0,0.0,0.0,13.0,5.0,18.0,0
34.0,0.0,3.0,39.0,5.0,18.0,0
4.0,0.0,0.0,4.0,5.0,18.0,0
7.0,0.0,0.0,10.0,5.0,19.0,0
10.0,0.0,0.0,10.0,5.0,18.0,0
15.0,0.0,0.0,17.0,5.0,18.0,0
2.0,0.0,0.0,2.0,5.0,19.0,0
2.0,0.0,0.0,2.0,5.0,18.0,0
5.0,0.0,0.0,5.0,5.0,18.0,0
67.0,0.0,0.0,70.0,5.0,18.0,0
83.0,0.33133238705,6.0,96.0,5.0,18.0,0
4.0,0.0,0.0,4.0,5.0,18.0,0
12.0,0.0,0.0,12.0,5.0,18.0,0
12.0,0.5417155185,0.0,13.0,5.0,18.0,1
16.0,0.9432449999999999,0.0,20.0,5.0,18.0,0
7.0,0.0,0.0,7.0,5.0,18.0,0
19.0,1.5325227275,0.0,22.0,5.0,19.0,1
3.0,0.0,0.0,3.0,5.0,19.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
3.0,0.0,0.0,3.0,5.0,18.0,0
66.0,0.0,1.0,69.0,5.0,18.0,0
65.0,0.0,3.0,69.0,5.0,19.0,0
17.0,0.0,0.0,17.0,5.0,18.0,0
21.0,0.0,0.0,21.0,5.0,18.0,0
35.0,0.0,0.0,36.0,5.0,19.0,0
50.0,0.0,1.0,60.0,5.0,19.0,0
7.0,3.236625,0.0,8.0,5.0,19.0,1
54.0,0.0,0.0,57.0,5.0,18.0,0
6.0,0.0,0.0,6.0,5.0,18.0,0
6.0,0.0,0.0,6.0,5.0,18.0,0
12.0,0.0,0.0,12.0,5.0,18.0,0
1.0,0.0,0.0,1.0,5.0,18.0,0
6.0,0.0,0.0,6.0,5.0,18.0,0
31.0,1.7551891394999999,0.0,36.0,5.0,19.0,1
49.0,7.21967444,1.0,51.0,5.0,19.0,1
60.0,0.0,2.0,68.0,5.0,18.0,0
9.0,0.0,0.0,9.0,5.0,18.0,0
9.0,0.0,0.0,9.0,5.0,19.0,0
8.0,0.0,0.0,12.0,5.0,19.0,0
3.0,0.0,0.0,3.0,5.0,18.0,0
40.0,0.0,0.0,40.0,5.0,18.0,0
